SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
635394;07/11/2024;09:00:00;CRIMES;ESTUPRO;Consumado;BOSSOROCA;RESIDENCIA;;1;15;Feminino;Branca
636566;07/11/2024;17:30:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;RESIDENCIA;Distrito Industrial;1;16;Feminino;Branca
637023;07/11/2024;22:00:00;CRIMES;ESTUPRO;Consumado;ENGENHO VELHO;OUTROS;;1;10;Feminino;IndÌgena
637207;08/11/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Santa Rosa de Lima;1;30;Feminino;Branca
637791;08/11/2024;11:00:00;CRIMES;ESTUPRO;Consumado;VILA NOVA DO SUL;OUTROS;;1;43;Feminino;Preta
639307;08/11/2024;23:30:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;Centro;1;32;Masculino;Preta
639548;09/11/2024;04:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;HigienÛpolis;1;27;Feminino;Branca
640348;09/11/2024;15:00:00;CRIMES;ESTUPRO;Consumado;GUAIBA;ESTABELECIMENTO COMERCIAL;Centro;1;29;Feminino;Branca
642451;10/11/2024;18:48:00;CRIMES;ESTUPRO;Consumado;AUGUSTO PESTANA;VIA PUBLICA;;0;;;
643225;11/11/2024;05:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;Floresta;1;19;Feminino;Preta
649330;13/11/2024;23:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;RESIDENCIA;Passo dos Ferreiros;1;18;Feminino;Branca
650278;14/11/2024;12:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;ETABELECIMENTO ENSINO;Vila Jardim;1;16;Feminino;Branca
651413;14/11/2024;21:00:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Santa Rita;1;46;Feminino;Branca
652741;15/11/2024;18:00:00;CRIMES;ESTUPRO;Consumado;CRUZ ALTA;OUTROS;Vila Schettert;1;21;Feminino;Branca
652852;15/11/2024;19:30:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;RESIDENCIA;Santa Corona;1;29;Feminino;Branca
653448;16/11/2024;03:00:00;CRIMES;ESTUPRO;Consumado;SAPIRANGA;RESIDENCIA;VÙo Livre;1;16;Feminino;Branca
654713;16/11/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CRUZ ALTA;RESIDENCIA;Jung;1;25;Feminino;Branca
655272;17/11/2024;03:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;OUTROS;Vila Imperial;1;18;Feminino;Branca
656616;17/11/2024;21:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;OUTROS;DISTRITO INDUSTRIAL;1;40;Feminino;IndÌgena
656781;17/11/2024;23:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;ESTABELECIMENTO DIVERSAO;F·tima;1;21;Feminino;Branca
657475;18/11/2024;10:00:00;CRIMES;ESTUPRO;Consumado;CHUVISCA;OUTROS;;1;28;Feminino;Branca
660541;19/11/2024;18:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Rubem Berta;1;19;Masculino;Branca
661658;20/11/2024;14:30:00;CRIMES;ESTUPRO;Consumado;SANTIAGO;OUTROS;;1;21;Feminino;Branca
661689;20/11/2024;15:00:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;Centro;0;;;
662286;20/11/2024;21:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;RESIDENCIA;S„o Vicente;1;24;Feminino;Preta
664461;21/11/2024;22:00:00;CRIMES;ESTUPRO;Consumado;SAPIRANGA;RESIDENCIA;Vila Nova;1;29;Feminino;Branca
664501;21/11/2024;23:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Santa Tereza;1;15;Feminino;Preta
666653;23/11/2024;00:01:00;CRIMES;ESTUPRO;Consumado;TRES COROAS;OUTROS;Linha 28;1;15;Feminino;Branca
668297;23/11/2024;21:00:00;CRIMES;ESTUPRO;Consumado;JAGUARAO;RESIDENCIA;Centro;1;52;Feminino;Branca
668388;23/11/2024;22:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;VIA PUBLICA;Centro;1;22;Feminino;Preta
668891;24/11/2024;06:40:00;CRIMES;ESTUPRO;Consumado;SAO MARCOS;RESIDENCIA;Francisco Doncatto;1;24;Feminino;Branca
670534;25/11/2024;04:00:00;CRIMES;ESTUPRO;Consumado;IRAI;OUTROS;;1;19;Feminino;Branca
670544;25/11/2024;04:30:00;CRIMES;ESTUPRO;Consumado;ALVORADA;VIA PUBLICA;Bela Vista;1;29;Feminino;Branca
671526;25/11/2024;13:30:00;CRIMES;ESTUPRO;Consumado;PEJUCARA;OUTROS;Centro;1;55;Feminino;Branca
672003;25/11/2024;17:00:00;CRIMES;ESTUPRO;Consumado;CARLOS BARBOSA;RESIDENCIA;Interior;1;89;Feminino;Branca
672550;25/11/2024;22:00:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Santa Rita;1;12;Feminino;Branca
673135;26/11/2024;10:00:00;CRIMES;ESTUPRO;Consumado;CACEQUI;OUTROS;Capela do Saic„;1;12;Feminino;Parda
673716;26/11/2024;13:47:00;CRIMES;ESTUPRO;Consumado;PARAISO DO SUL;RESIDENCIA;ParaÌso do Sul;1;18;Feminino;Branca
673762;26/11/2024;14:00:00;CRIMES;ESTUPRO;Consumado;CAMAQUA;RESIDENCIA;;1;16;Feminino;Branca
675040;27/11/2024;08:00:00;CRIMES;ESTUPRO;Consumado;FARROUPILHA;RESIDENCIA;Vicentina;2;91;Feminino;Branca
676085;27/11/2024;16:00:00;CRIMES;ESTUPRO;Consumado;SANTA ROSA;RESIDENCIA;Sulina;1;14;Feminino;Branca
677546;28/11/2024;11:30:00;CRIMES;ESTUPRO;Consumado;JAGUARAO;VIA PUBLICA;Carvalho;1;30;Feminino;Branca
678660;28/11/2024;21:00:00;CRIMES;ESTUPRO;Consumado;SAO PEDRO DO SUL;RESIDENCIA;INTERIOR;1;52;Feminino;Branca
678806;28/11/2024;22:56:00;CRIMES;ESTUPRO;Consumado;ARROIO GRANDE;RESIDENCIA;;1;46;Feminino;Branca
678813;28/11/2024;23:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Guajuviras;1;26;Feminino;Branca
678918;29/11/2024;01:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;VIA PUBLICA;Nossa Senhora do Rosario;1;39;Feminino;Branca
679533;29/11/2024;11:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;OUTROS;Centro;1;32;Feminino;Branca
680658;29/11/2024;20:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Centro;1;33;Feminino;Branca
681143;30/11/2024;02:30:00;CRIMES;ESTUPRO;Consumado;PALMARES DO SUL;RESIDENCIA;;1;33;Feminino;Branca
681216;30/11/2024;04:45:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Bom Jesus;1;31;Feminino;Preta
681266;30/11/2024;06:15:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;OUTROS;;1;50;Feminino;Branca
681794;30/11/2024;13:40:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Camobi;1;45;Feminino;Preta
681843;30/11/2024;14:00:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;RESIDENCIA;BOLAXA;1;28;Feminino;Branca
682655;30/11/2024;22:00:00;CRIMES;ESTUPRO;Consumado;AJURICABA;RESIDENCIA;;0;;;
684773;02/12/2024;03:00:00;CRIMES;ESTUPRO;Consumado;PALMARES DO SUL;RESIDENCIA;Pontao;1;21;Feminino;Preta
684822;02/12/2024;06:00:00;CRIMES;ESTUPRO;Consumado;BENTO GONCALVES;OUTROS;Borgo;1;19;Feminino;Branca
684988;02/12/2024;08:00:00;CRIMES;ESTUPRO;Consumado;GAURAMA;RESIDENCIA;Vila EsperanÁa;2;54;Feminino;Sem informaÁ„o
685244;02/12/2024;10:00:00;CRIMES;ESTUPRO;Consumado;ELDORADO DO SUL;ETABELECIMENTO ENSINO;Ch·cara;1;10;Feminino;Branca
685706;02/12/2024;14:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Restinga;1;30;Feminino;Branca
687957;03/12/2024;15:00:00;CRIMES;ESTUPRO;Consumado;PORTO XAVIER;RESIDENCIA;interior;1;14;Feminino;Branca
688568;03/12/2024;21:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;OUTROS;FLORESTA;1;23;Feminino;Branca
690098;04/12/2024;16:00:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Mathias Velho;1;27;Feminino;Parda
690990;05/12/2024;03:00:00;CRIMES;ESTUPRO;Consumado;SALTO DO JACUI;VIA PUBLICA;Cruzeiro;1;33;Feminino;Amarela
691149;05/12/2024;08:00:00;CRIMES;ESTUPRO;Consumado;SANTA VITORIA DO PALMAR;RESIDENCIA;Brasiliano;1;17;Feminino;Branca
691461;05/12/2024;10:30:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;RESIDENCIA;Vila Fatima;1;18;Masculino;Parda
692573;05/12/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;RESIDENCIA;Cinquenten·rio;1;15;Feminino;Branca
692786;05/12/2024;23:00:00;CRIMES;ESTUPRO;Consumado;SAO LUIZ GONZAGA;RESIDENCIA;MONSENHOR WOLSKI;1;20;Feminino;Branca
692828;05/12/2024;23:48:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;A Grande;1;34;Feminino;Branca
693311;06/12/2024;10:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;RESIDENCIA;Loteamento Vila Rica;1;25;Feminino;Branca
693709;06/12/2024;13:00:00;CRIMES;ESTUPRO;Consumado;VIAMAO;VIA PUBLICA;SÌtio S„o JosÈ;1;37;Feminino;Branca
694679;06/12/2024;22:00:00;CRIMES;ESTUPRO;Consumado;MONTENEGRO;RESIDENCIA;Bela Vista;1;59;Feminino;Branca
694978;07/12/2024;04:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Floresta;1;50;Feminino;Preta
695053;07/12/2024;06:45:00;CRIMES;ESTUPRO;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Cap„o da Cruz;1;57;Feminino;Branca
695224;07/12/2024;09:50:00;CRIMES;ESTUPRO;Consumado;CANOAS;RESIDENCIA;Guajuviras;1;22;Feminino;Parda
695678;07/12/2024;15:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;HOSPITAIS/CLINICAS;Santa Marta;1;36;Feminino;Branca
696309;07/12/2024;22:00:00;CRIMES;ESTUPRO;Consumado;NAO-ME-TOQUE;RESIDENCIA;Jardim;1;43;Feminino;Branca
696611;08/12/2024;02:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;VIA PUBLICA;Centro;1;18;Feminino;Branca
697739;08/12/2024;20:00:00;CRIMES;ESTUPRO;Consumado;IVOTI;RESIDENCIA;Harmonia;1;30;Feminino;Branca
698336;09/12/2024;08:00:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Di·cono Jo„o Luiz Pozzobon;1;22;Feminino;Parda
700868;10/12/2024;11:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Dona Leopoldina;1;39;Feminino;Branca
701999;10/12/2024;20:00:00;CRIMES;ESTUPRO;Consumado;CARLOS BARBOSA;RESIDENCIA;Vila Nova;1;47;Feminino;Preta
702293;11/12/2024;01:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;Medianeira;1;14;Feminino;Branca
702478;11/12/2024;08:00:00;CRIMES;ESTUPRO;Consumado;CACHOEIRINHA;RESIDENCIA;Vila Bom Principio;1;48;Feminino;Branca
703226;11/12/2024;14:00:00;CRIMES;ESTUPRO;Consumado;ENTRE RIOS DO SUL;RESIDENCIA;;1;15;Feminino;Sem informaÁ„o
705178;12/12/2024;13:00:00;CRIMES;ESTUPRO;Consumado;PASSO FUNDO;OUTROS;Vila Luiza;1;17;Feminino;Branca
706243;13/12/2024;01:05:00;CRIMES;ESTUPRO;Consumado;TAPERA;RESIDENCIA;Industrial;1;17;Feminino;Branca
706532;13/12/2024;08:37:00;CRIMES;ESTUPRO;Consumado;CAPAO DA CANOA;VIA PUBLICA;;1;28;Feminino;Branca
706813;13/12/2024;11:00:00;CRIMES;ESTUPRO;Consumado;VALE DO SOL;VIA PUBLICA;;1;14;Feminino;Parda
708091;14/12/2024;00:01:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Nossa Senhora de Lourdes;1;34;Feminino;Branca
708400;14/12/2024;09:00:00;CRIMES;ESTUPRO;Consumado;GRAVATAI;VIA PUBLICA;Passo das Pedras;1;37;Feminino;Branca
709074;14/12/2024;17:30:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Centro;1;31;Feminino;Branca
709209;14/12/2024;19:00:00;CRIMES;ESTUPRO;Consumado;ENCRUZILHADA DO SUL;RESIDENCIA;;1;14;Feminino;Branca
709409;14/12/2024;21:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Vila AssunÁ„o;1;22;Feminino;Preta
709427;14/12/2024;21:00:00;CRIMES;ESTUPRO;Consumado;IMBE;RESIDENCIA;Nova NOrdeste;1;45;Feminino;Branca
709486;14/12/2024;22:00:00;CRIMES;ESTUPRO;Consumado;URUGUAIANA;RESIDENCIA;Centro;1;80;Masculino;Branca
709984;15/12/2024;07:00:00;CRIMES;ESTUPRO;Consumado;PELOTAS;RESIDENCIA;;1;42;Feminino;Parda
709995;15/12/2024;07:30:00;CRIMES;ESTUPRO;Consumado;IMBE;RESIDENCIA;Nova Nordeste;1;45;Feminino;Branca
710779;15/12/2024;19:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;S„o JosÈ;1;30;Feminino;Branca
714729;17/12/2024;20:15:00;CRIMES;ESTUPRO;Consumado;CAPAO DA CANOA;VIA PUBLICA;;1;15;Feminino;Branca
716092;18/12/2024;16:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;M·rio Quintana;1;17;Feminino;Preta
716143;18/12/2024;16:30:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;OUTROS;Centro;1;22;Feminino;Branca
716669;18/12/2024;22:00:00;CRIMES;ESTUPRO;Consumado;SANTO ANTONIO DAS MISSOES;RESIDENCIA;;1;17;Masculino;Branca
717321;19/12/2024;10:30:00;CRIMES;ESTUPRO;Consumado;SANTA MARIA;RESIDENCIA;Juscelino Kubitschek;1;7;Feminino;Branca
717430;19/12/2024;11:56:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;VIA PUBLICA;Praia de Belas;1;34;Feminino;Branca
718474;20/12/2024;00:01:00;CRIMES;ESTUPRO;Consumado;ROSARIO DO SUL;RESIDENCIA;Ana Luiza;1;30;Feminino;Preta
718591;20/12/2024;03:30:00;CRIMES;ESTUPRO;Consumado;SOBRADINHO;RESIDENCIA;Pinhal;1;51;Feminino;Branca
720235;20/12/2024;23:00:00;CRIMES;ESTUPRO;Consumado;PAIM FILHO;VIA PUBLICA;;1;35;Feminino;Branca
720335;21/12/2024;00:40:00;CRIMES;ESTUPRO;Consumado;RIO GRANDE;VIA PUBLICA;Centro;1;49;Feminino;Preta
722269;22/12/2024;15:45:00;CRIMES;ESTUPRO;Consumado;SANTIAGO;RESIDENCIA;Vila Jardim dos Eucaliptos;1;89;Feminino;Branca
722714;22/12/2024;22:00:00;CRIMES;ESTUPRO;Consumado;CAXIAS DO SUL;OUTROS;Marechal Floriano;1;16;Feminino;Branca
723005;23/12/2024;07:20:00;CRIMES;ESTUPRO;Consumado;CERRO LARGO;RESIDENCIA;Esquina Ga˙cha;0;;;
723968;23/12/2024;19:00:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;RESIDENCIA;ArquipÈlago;1;26;Feminino;Branca
723975;23/12/2024;19:00:00;CRIMES;ESTUPRO;Consumado;QUARAI;RESIDENCIA;;1;32;Feminino;Branca
724917;24/12/2024;16:00:00;CRIMES;ESTUPRO;Consumado;PORTAO;RESIDENCIA;Rinc„o do Cascalho;1;24;Feminino;Branca
725187;24/12/2024;20:00:00;CRIMES;ESTUPRO;Consumado;GUAIBA;RESIDENCIA;Santa Rita;1;34;Feminino;Preta
725255;24/12/2024;21:10:00;CRIMES;ESTUPRO;Consumado;TRAMANDAI;VIA PUBLICA;TramandaÌ;1;35;Feminino;Parda
727471;26/12/2024;15:30:00;CRIMES;ESTUPRO;Consumado;XANGRI-LA;OUTROS;Rainha do Mar;1;15;Feminino;Parda
728127;27/12/2024;04:30:00;CRIMES;ESTUPRO;Consumado;PORTO ALEGRE;HOSPITAIS/CLINICAS;S„o JosÈ;1;46;Feminino;Parda
729545;28/12/2024;07:00:00;CRIMES;ESTUPRO;Consumado;NOVO HAMBURGO;RESIDENCIA;Ideal;1;49;Feminino;Branca
730149;28/12/2024;18:00:00;CRIMES;ESTUPRO;Consumado;SANTA CRUZ DO SUL;OUTROS;Progresso;1;4;Feminino;Branca
730975;29/12/2024;14:00:00;CRIMES;ESTUPRO;Consumado;ITACURUBI;OUTROS;;1;15;Feminino;Branca
732729;31/12/2024;06:00:00;CRIMES;ESTUPRO;Consumado;VERA CRUZ;OUTROS;;1;26;Feminino;Branca
