SequÍncia;Data Fato;Hora Fato;Grupo Fato;Tipo Enquadramento;Tipo Fato;Municipio Fato;Local Fato;Bairro;Quantidade VÌtimas;Idade VÌtima;Sexo VÌtima;Cor VÌtima
674068;26/11/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TERRA DE AREIA;RESIDENCIA;Centro;1;12;Feminino;Branca
674299;26/11/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTANA DO LIVRAMENTO;RESIDENCIA;Argiles;1;12;Masculino;Branca
674333;26/11/2024;18:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANGELO;RESIDENCIA;MISS’ES;3;8;Masculino;Sem informaÁ„o
674835;27/11/2024;01:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;RESIDENCIA;Parque Primavera;1;14;Feminino;Preta
674896;27/11/2024;03:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Rubem Berta;1;13;Feminino;Branca
675049;27/11/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Passo do FeijÛ;0;;;
675165;27/11/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRA DO SUL;OUTROS;;1;13;Feminino;Branca
675245;27/11/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;IJUI;ETABELECIMENTO ENSINO;Centro;1;6;Masculino;Branca
675343;27/11/2024;10:13:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALEGRETE;RESIDENCIA;Centro;0;;;
676079;27/11/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Barro Vermelho;1;12;Feminino;Branca
676236;27/11/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Rubem Berta;1;13;Feminino;Branca
676297;27/11/2024;17:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SARANDI;RESIDENCIA;S„o Sebasti„o;1;8;Masculino;Branca
676302;27/11/2024;17:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;ETABELECIMENTO ENSINO;Jardim do Salso;1;11;Masculino;Branca
676820;27/11/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAMADO;RESIDENCIA;Centro;1;13;Feminino;Branca
677610;28/11/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VANINI;RESIDENCIA;;1;12;Masculino;Branca
677833;28/11/2024;13:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;OUTROS;Cristo Redentor;1;11;Feminino;Branca
677853;28/11/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO JOSE DO NORTE;OUTROS;;0;;;
677858;28/11/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Cinquenten·rio;3;28;Feminino;Branca
678017;28/11/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTANA DO LIVRAMENTO;RESIDENCIA;Prado;1;13;Feminino;Branca
678157;28/11/2024;16:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TORRES;RESIDENCIA;Centen·rio;1;1;Masculino;Branca
678250;28/11/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Jardim Itu;1;3;Feminino;Branca
678333;28/11/2024;17:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;CecÌlia;1;13;Feminino;Preta
678337;28/11/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Vera Cruz;1;24;Feminino;Branca
678568;28/11/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BARRA DO RIBEIRO;RESIDENCIA;Mate Doce;1;4;Masculino;Parda
678662;28/11/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Canudos;1;5;Masculino;Sem informaÁ„o
678748;28/11/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Rosel‚ndia;1;13;Feminino;Branca
679141;29/11/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CERRO LARGO;OUTROS;Centro;1;17;Feminino;Branca
679161;29/11/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;OUTROS;Castelo Branco;1;16;Masculino;Branca
679523;29/11/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;OUTROS;;1;8;Feminino;Branca
679625;29/11/2024;11:45:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VACARIA;OUTROS;Mau·;1;13;Feminino;Branca
679677;29/11/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BALNEARIO PINHAL;OUTROS;Balne·rio Pinhal;2;7;Feminino;Preta
680249;29/11/2024;16:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;RESIDENCIA;Get˙lio Vargas;1;13;Feminino;Preta
680306;29/11/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Fortuna;1;12;Feminino;Branca
680436;29/11/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Nova Santa Marta;3;45;Feminino;Branca
680548;29/11/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Vila Rosa;1;3;Feminino;Branca
680714;29/11/2024;20:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAPUCAIA DO SUL;RESIDENCIA;Centro;1;13;Feminino;Branca
680951;29/11/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MONTENEGRO;RESIDENCIA;Germano Henke;1;13;Feminino;Branca
681157;30/11/2024;03:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PLANALTO;OUTROS;Area Indigena;1;9;Feminino;IndÌgena
681340;30/11/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FREDERICO WESTPHALEN;RESIDENCIA;S„o JosÈ;0;;;
681357;30/11/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;VIA PUBLICA;Formoza;0;;;
681413;30/11/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ITATIBA DO SUL;OUTROS;interior;1;5;Feminino;Branca
681484;30/11/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;OUTROS;Itapu„;1;14;Feminino;IndÌgena
681836;30/11/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAMADO;OUTROS;Centro;1;13;Feminino;Parda
682248;30/11/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;RESIDENCIA;Centro;1;13;Feminino;Branca
682323;30/11/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CENTENARIO;RESIDENCIA;INTERIOR;1;10;Feminino;Branca
682328;30/11/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;HOSPITAIS/CLINICAS;Centro;1;5;Feminino;Parda
682945;01/12/2024;02:05:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;HOSPITAIS/CLINICAS;Camobi;1;3;Feminino;Branca
683127;01/12/2024;07:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CRUZ ALTA;RESIDENCIA;S„o Genaro;1;25;Masculino;Branca
683336;01/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Mathias Velho;1;17;Feminino;Branca
683523;01/12/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Lomba do Pinheiro;0;;;
683714;01/12/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VACARIA;OUTROS;Jardim AmÈrica;1;12;Feminino;Branca
683851;01/12/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TORRES;RESIDENCIA;¡guas Claras;1;13;Feminino;Branca
683927;01/12/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Uglione;1;4;Feminino;Branca
684133;01/12/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOM JESUS;RESIDENCIA;Vila Rodrigues;1;11;Feminino;Parda
684138;01/12/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VERA CRUZ;RESIDENCIA;Centro;1;31;Feminino;Parda
684166;01/12/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CACHOEIRA DO SUL;VIA PUBLICA;Centro;2;13;Masculino;Branca
684192;01/12/2024;19:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ERECHIM;RESIDENCIA;;1;3;Feminino;Branca
684268;01/12/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ERECHIM;RESIDENCIA;Centro;1;13;Feminino;Branca
684947;02/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Boa Sa˙de;1;8;Feminino;Branca
684950;02/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GETULIO VARGAS;OUTROS;Centro;1;8;Feminino;Branca
685090;02/12/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;Valinhos;1;14;Feminino;Parda
685515;02/12/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BARAO DO TRIUNFO;RESIDENCIA;;0;;;
685630;02/12/2024;13:05:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GETULIO VARGAS;OUTROS;Champagnat;1;7;Feminino;Branca
685658;02/12/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;ESTABELECIMENTO DIVERSAO;Vila da Quinta;1;13;Feminino;Branca
685686;02/12/2024;13:44:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;IBIRUBA;METRO/RODOVIARIA;;1;16;Feminino;Branca
685948;02/12/2024;15:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SARANDI;OUTROS;Sarandi;1;8;Feminino;Parda
685952;02/12/2024;15:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO GABRIEL;HOSPITAIS/CLINICAS;;1;6;Feminino;Branca
686075;02/12/2024;16:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANTONIO DA PATRULHA;RESIDENCIA;Catanduvinha;1;14;Feminino;Branca
686459;02/12/2024;19:47:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PAROBE;OUTROS;;2;11;Feminino;Branca
686738;03/12/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;S„o Gi·como;1;7;Feminino;Branca
686859;03/12/2024;05:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;SÌtio Floresta;1;23;Feminino;Preta
686971;03/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROSARIO DO SUL;OUTROS;3∫ Sub Distrito;1;12;Feminino;Branca
687331;03/12/2024;10:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOIS IRMAOS;OUTROS;;1;12;Feminino;Branca
687536;03/12/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Vila da Palha;1;6;Feminino;Branca
687591;03/12/2024;12:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Vila da Palha;1;6;Feminino;Branca
687778;03/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;IVOTI;OUTROS;;0;;;
687876;03/12/2024;14:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CHARQUEADAS;RESIDENCIA;;1;10;Masculino;Branca
688173;03/12/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ARROIO DO SAL;ETABELECIMENTO ENSINO;NOVO ARROIO DO SAL;0;;;
688666;03/12/2024;22:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VACARIA;RESIDENCIA;Barcellos;1;5;Feminino;Branca
688918;04/12/2024;07:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;;1;15;Feminino;Branca
689269;04/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LOURENCO DO SUL;RESIDENCIA;Zona Rural;1;12;Feminino;Branca
689757;04/12/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;S„o JosÈ;1;13;Feminino;Branca
689807;04/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Parque do Itatiaia;1;13;Feminino;Branca
689849;04/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;ETABELECIMENTO ENSINO;TeresÛpolis;1;2;Feminino;Preta
690219;04/12/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;VIA PUBLICA;Est‚ncia Velha;1;11;Feminino;Branca
690650;04/12/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA MARIA;RESIDENCIA;Nova Santa Marta;3;12;Masculino;Parda
690853;04/12/2024;23:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;AGUA SANTA;OUTROS;RURAL;1;14;Feminino;IndÌgena
690882;05/12/2024;00:01:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROSARIO DO SUL;RESIDENCIA;Jo„o Alves OsÛrio;2;11;Feminino;Sem informaÁ„o
691407;05/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;OUTROS;Vila Princesa;1;10;Feminino;Branca
691780;05/12/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROLANTE;RESIDENCIA;INTERIOR;1;13;Feminino;Branca
692045;05/12/2024;15:15:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;VIA PUBLICA;Jardim Dona Leopoldina;0;;;
692099;05/12/2024;15:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTANA DO LIVRAMENTO;RESIDENCIA;Batuva;1;0;Feminino;Branca
692139;05/12/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PALMEIRA DAS MISSOES;RESIDENCIA;Centro;1;4;Masculino;Parda
692301;05/12/2024;17:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;RESIDENCIA;Parque Primavera;1;9;Masculino;Branca
692472;05/12/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;Vila Luiza;1;16;Masculino;Branca
692581;05/12/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TORRES;RESIDENCIA;PRAIA REAL;0;;;
692790;05/12/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Stella Maris;1;10;Feminino;Parda
692902;06/12/2024;01:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTIAGO;RESIDENCIA;Vila Rica;1;13;Feminino;Branca
693197;06/12/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BOM JESUS;OUTROS;;1;12;Feminino;Branca
693333;06/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANGUCU;RESIDENCIA;Tri‚ngulo;1;13;Feminino;Preta
693602;06/12/2024;12:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VENANCIO AIRES;RESIDENCIA;Macedo;1;13;Feminino;Branca
693707;06/12/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO GABRIEL;RESIDENCIA;;1;13;Feminino;Branca
693727;06/12/2024;13:15:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;IJUI;ETABELECIMENTO ENSINO;Lulu Ilgenfritz;1;10;Masculino;Branca
693834;06/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Bom Jesus;1;17;Feminino;Parda
693911;06/12/2024;14:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ESTEIO;OUTROS;;1;14;Masculino;Preta
694089;06/12/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MARAU;RESIDENCIA;Santa Rita;1;12;Feminino;Branca
694319;06/12/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Lomba do Pinheiro;1;7;Masculino;Parda
694320;06/12/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;RESIDENCIA;Fragata;1;11;Feminino;Branca
694848;07/12/2024;01:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;OUTROS;Santa Cruz;1;12;Feminino;Branca
694867;07/12/2024;01:20:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Jardim aparecida;1;11;Feminino;Parda
695027;07/12/2024;06:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRES DE MAIO;METRO/RODOVIARIA;Centro;1;25;Feminino;Branca
695061;07/12/2024;07:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;S„o JosÈ;1;12;Feminino;Preta
695113;07/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Marechal Floriano;1;3;Feminino;Parda
695153;07/12/2024;08:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CRUZ ALTA;RESIDENCIA;S„o Genaro;1;1;Feminino;Branca
696136;07/12/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;Interlagos;1;13;Feminino;Branca
696261;07/12/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LOURENCO DO SUL;RESIDENCIA;Sete;1;6;Feminino;Branca
697046;08/12/2024;11:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOIS IRMAOS;OUTROS;Parque Sao Joao;1;4;Feminino;Branca
697736;08/12/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Novo Mundo;1;6;Masculino;Branca
697969;08/12/2024;22:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CRUZ ALTA;RESIDENCIA;Arco Õris;1;11;Feminino;Parda
698488;09/12/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;VIA PUBLICA;M·rio Quintana;1;12;Feminino;Branca
698604;09/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TAQUARI;VIA PUBLICA;Centro;1;8;Feminino;Branca
698736;09/12/2024;10:49:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RESTINGA SECA;OUTROS;Interior;1;12;Feminino;Branca
698772;09/12/2024;11:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRAMANDAI;RESIDENCIA;TramandaÌ;1;13;Feminino;Preta
698801;09/12/2024;11:11:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PELOTAS;ETABELECIMENTO ENSINO;Balsa;1;31;Masculino;Branca
698997;09/12/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;COLORADO;RESIDENCIA;CENTRO;1;26;Masculino;Branca
699118;09/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;CecÌlia;1;14;Feminino;Parda
699216;09/12/2024;14:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;RESIDENCIA;S„o Caetano;1;17;Feminino;Branca
699661;09/12/2024;18:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BAGE;OUTROS;Centro;0;;;
700066;09/12/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Loteamento Miraflores;1;12;Feminino;Branca
700435;10/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ROSARIO DO SUL;OUTROS;;1;5;Feminino;Parda
700671;10/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO PEDRO DA SERRA;ETABELECIMENTO ENSINO;;1;12;Feminino;Branca
700717;10/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;TRES COROAS;OUTROS;Sander;2;20;Feminino;Parda
701410;10/12/2024;15:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;URUGUAIANA;OUTROS;S„o JosÈ;0;;;
701679;10/12/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PIRATINI;RESIDENCIA;;1;13;Feminino;Branca
701690;10/12/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PANAMBI;VIA PUBLICA;;1;13;Feminino;Preta
701757;10/12/2024;17:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;Tarum„;1;4;Masculino;Branca
701911;10/12/2024;19:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;RESIDENCIA;SÌtio S„o JosÈ;1;4;Feminino;Preta
702344;11/12/2024;02:45:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANOAS;RESIDENCIA;Igara;1;12;Feminino;Branca
702601;11/12/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO LEOPOLDO;RESIDENCIA;Campina;2;10;Feminino;Branca
702621;11/12/2024;09:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GUAIBA;RESIDENCIA;Santa Rita;1;9;Feminino;Branca
702756;11/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAMAQUA;OUTROS;;1;15;Feminino;Preta
703157;11/12/2024;13:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CANDELARIA;OUTROS;Rinc„o Comprido;1;12;Feminino;Branca
703490;11/12/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO SEPE;RESIDENCIA;baixo grande- vila;1;13;Feminino;Parda
703690;11/12/2024;17:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;DOM FELICIANO;OUTROS;;1;3;Masculino;Branca
703797;11/12/2024;18:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAXIAS DO SUL;OUTROS;;0;;;
704054;11/12/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VIAMAO;OUTROS;Vila Augusta;2;5;Feminino;Branca
704517;12/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO FRANCISCO DE ASSIS;OUTROS;Centro;1;14;Feminino;Branca
704518;12/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO FRANCISCO DE ASSIS;OUTROS;Centro;1;13;Feminino;Parda
704540;12/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTO ANTONIO DA PATRULHA;RESIDENCIA;RoÁa Grande;1;13;Feminino;Branca
704553;12/12/2024;08:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;MONTENEGRO;RESIDENCIA;;1;16;Feminino;Parda
704768;12/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SAO PEDRO DA SERRA;RESIDENCIA;;2;12;Feminino;Branca
704769;12/12/2024;10:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PLANALTO;OUTROS;Cristal;1;15;Feminino;IndÌgena
705256;12/12/2024;13:50:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Sarandi;1;10;Feminino;Parda
705505;12/12/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BARAO DE COTEGIPE;RESIDENCIA;INTERIOR;1;41;Feminino;Branca
705610;12/12/2024;17:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;FREDERICO WESTPHALEN;VIA PUBLICA;-;1;13;Feminino;Branca
705909;12/12/2024;20:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;ALVORADA;RESIDENCIA;Passo do FeijÛ;1;17;Feminino;Branca
705955;12/12/2024;20:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;VACARIA;OUTROS;Centro;1;12;Feminino;Branca
706137;12/12/2024;23:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PASSO FUNDO;RESIDENCIA;PetrÛpolis;1;21;Feminino;Branca
706155;12/12/2024;23:10:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;SANTA CRUZ DO SUL;RESIDENCIA;Distrito Industrial;1;62;Feminino;Branca
707133;13/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;GRAVATAI;RESIDENCIA;Santa Fe;2;16;Masculino;Sem informaÁ„o
707175;13/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CRUZ ALTA;OUTROS;;1;17;Feminino;Branca
707238;13/12/2024;14:40:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;NOVO HAMBURGO;RESIDENCIA;Canudos;0;;;
707914;13/12/2024;21:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CHARRUA;RESIDENCIA;Nossa Senhora de Lourdes;1;2;Feminino;Branca
708700;14/12/2024;13:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;CAMPO BOM;RESIDENCIA;W;1;3;Feminino;Branca
708767;14/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;RIO GRANDE;OUTROS;Cidade Nova;1;4;Feminino;Parda
708775;14/12/2024;14:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;BUTIA;RESIDENCIA;Centro;1;15;Feminino;Branca
708952;14/12/2024;16:00:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;PORTO ALEGRE;RESIDENCIA;Sarandi;1;8;Feminino;Preta
708992;14/12/2024;16:30:00;CRIMES;ESTUPRO DE VULNERAVEL;Consumado;QUARAI;RESIDENCIA;;1;11;Masculino;Amarela
